Id;Ano;Mes;Fornecedor_Id;Valor_dia;Regiao_Id;Zona_Id;Categoria_Id;;;;;;;;0,180690245;3-superartista;0,227181974;2-ArtistasMedios;0,592127781;1-PequenosArtistas
6809;2024;3;1352;5000;25;5;1;;;;;;;;;;;;;
6811;2024;3;1314;6000;2;2;1;;;;;;;;;;;;;
6812;2024;3;921;4000;32;6;1;;;;;;;;;;;;;
6813;2024;3;2824;3000;32;6;1;;;;;;;;;;;;;
6820;2024;3;1599;6500;29;5;1;;;;;;;;;;;;;
6822;2024;3;2873;6500;32;6;1;;;;;;;;;;;;;
6824;2024;3;2874;2500;5;2;1;;;;;;;;;;;;;
6832;2024;3;1152;2175,510204;32;6;1;;;;;;;;;;;;;
6833;2024;3;2741;35000;14;3;2;;;;;;;;;;;;;
6834;2024;3;989;20000;2;2;2;;;;;;;;;;;;;
6835;2024;3;989;58000;14;3;3;;;;;;;;;;;;;
6838;2024;4;1001;15000;32;6;2;;;;;;;;;;;;;
6839;2024;4;2249;30000;32;6;2;;;;;;;;;;;;;
6840;2024;4;1744;29000;11;2;2;;;;;;;;;;;;;
6841;2024;4;2876;6500;32;6;1;;;;;;;;;;;;;
6842;2024;4;2166;2000;32;6;1;;;;;;;;;;;;;
6843;2024;4;1746;36667;32;6;2;;;;;;;;;;;;;
6847;2024;4;2779;14480;29;5;2;;;;;;;;;;;;;
6849;2024;4;1384;25000;22;4;2;;;;;;;;;;;;;
6851;2024;3;2880;25000;29;5;2;;;;;;;;;;;;;
6852;2024;3;2222;60000;29;5;3;;;;;;;;;;;;;
6855;2024;3;1746;120000;28;5;3;;;;;;;;;;;;;
6856;2024;3;2741;90000;14;3;3;;;;;;;;;;;;;
6858;2024;3;2883;16971;32;6;2;;;;;;;;;;;;;
6861;2024;3;2885;7400;1;1;1;;;;;;;;;;;;;
6864;2024;3;2886;29411,76471;32;6;2;;;;;;;;;;;;;
6867;2024;3;2888;5000;32;6;1;;;;;;;;;;;;;
6868;2024;3;1758;50000;32;6;3;;;;;;;;;;;;;
6869;2024;3;2889;5000;1;1;1;;;;;;;;;;;;;
6871;2024;3;2890;2500;27;5;1;;;;;;;;;;;;;
6879;2024;3;1746;70000;7;2;3;;;;;;;;;;;;;
6882;2024;3;2830;12900;32;6;2;;;;;;;;;;;;;
6883;2024;3;2864;5000;3;2;1;;;;;;;;;;;;;
6885;2024;3;805;12000;3;2;2;;;;;;;;;;;;;
6886;2024;3;2245;2083,333333;32;6;1;;;;;;;;;;;;;
6887;2024;3;1021;18000;32;6;2;;;;;;;;;;;;;
6890;2024;3;2896;35000;32;6;2;;;;;;;;;;;;;
6891;2024;3;2741;5833,333333;14;3;1;;;;;;;;;;;;;
6893;2024;3;1779;7400;32;6;1;;;;;;;;;;;;;
6894;2024;3;1841;7000;3;2;1;;;;;;;;;;;;;
6900;2024;3;1794;5000;32;6;1;;;;;;;;;;;;;
6901;2024;3;1820;30000;29;5;2;;;;;;;;;;;;;
6902;2024;3;2898;6000;2;2;1;;;;;;;;;;;;;
6903;2024;3;2857;6000;22;4;1;;;;;;;;;;;;;
6905;2024;2;2744;70000;26;5;3;;;;;;;;;;;;;
6906;2024;3;2211;29600;32;6;2;;;;;;;;;;;;;
6907;2024;3;1838;90000;32;6;3;;;;;;;;;;;;;
6910;2024;3;2900;2093,023256;29;5;1;;;;;;;;;;;;;
6913;2024;3;6596;1800;32;6;1;;;;;;;;;;;;;
6914;2024;3;2051;30000;29;5;2;;;;;;;;;;;;;
6916;2024;3;2094;714,2857143;21;4;1;;;;;;;;;;;;;
6917;2024;3;2901;27000;15;3;2;;;;;;;;;;;;;
6918;2024;3;2735;2222,222222;17;3;1;;;;;;;;;;;;;
6921;2024;3;2903;273000;2;2;3;;;;;;;;;;;;;
6922;2024;3;2896;4228,571429;32;6;1;;;;;;;;;;;;;
6924;2024;1;2204;17000;32;6;2;;;;;;;;;;;;;
6925;2024;1;2689;1928,571429;32;6;1;;;;;;;;;;;;;
6926;2024;1;1021;5000;2;2;1;;;;;;;;;;;;;
6927;2024;1;2772;6500;32;6;1;;;;;;;;;;;;;
6928;2024;1;1779;7400;32;6;1;;;;;;;;;;;;;
6929;2024;1;2904;5000;6;2;1;;;;;;;;;;;;;
6930;2024;1;1419;5000;13;3;1;;;;;;;;;;;;;
6931;2024;1;2767;5000;1;1;1;;;;;;;;;;;;;
6932;2024;1;2905;20000;32;6;2;;;;;;;;;;;;;
6935;2024;2;1203;5000;32;6;1;;;;;;;;;;;;;
6938;2024;2;6061;25000;32;6;2;;;;;;;;;;;;;
6940;2024;1;992;21000;32;6;2;;;;;;;;;;;;;
6941;2024;1;2093;5000;21;4;1;;;;;;;;;;;;;
6942;2024;5;2029;5000;28;5;1;;;;;;;;;;;;;
6944;2024;2;2189;6500;32;6;1;;;;;;;;;;;;;
6948;2024;1;992;22000;23;5;2;;;;;;;;;;;;;
6949;2024;1;921;4000;32;6;1;;;;;;;;;;;;;
6950;2024;5;1320;6500;3;2;1;;;;;;;;;;;;;
6952;2024;1;1172;5000;6;2;1;;;;;;;;;;;;;
6954;2024;2;982;688,372093;32;6;1;;;;;;;;;;;;;
6956;2024;5;1309;5000;3;2;1;;;;;;;;;;;;;
6957;2024;3;2911;3000;3;2;1;;;;;;;;;;;;;
6959;2024;1;1112;19000;26;5;2;;;;;;;;;;;;;
6960;2024;1;2905;15000;32;6;2;;;;;;;;;;;;;
6966;2024;2;1388;7400;2;2;1;;;;;;;;;;;;;
6969;2024;2;2488;4000;28;5;1;;;;;;;;;;;;;
6971;2024;2;1425;7400;14;3;1;;;;;;;;;;;;;
6974;2024;2;1425;5000;32;6;1;;;;;;;;;;;;;
6975;2024;2;1162;5000;32;6;1;;;;;;;;;;;;;
6976;2024;2;2916;5000;31;5;1;;;;;;;;;;;;;
6977;2024;1;1841;4000;32;6;1;;;;;;;;;;;;;
6981;2024;2;2561;10000;32;6;2;;;;;;;;;;;;;
6982;2024;1;1746;35000;2;2;2;;;;;;;;;;;;;
6983;2024;2;2905;15000;2;2;2;;;;;;;;;;;;;
6986;2024;2;853;7400;18;3;1;;;;;;;;;;;;;
6988;2024;1;2201;15000;14;3;2;;;;;;;;;;;;;
6989;2024;2;2544;6000;32;6;1;;;;;;;;;;;;;
6991;2024;1;2919;9000;14;3;1;;;;;;;;;;;;;
6992;2024;1;2905;20000;14;3;2;;;;;;;;;;;;;
6993;2024;2;1814;15000;32;6;2;;;;;;;;;;;;;
6994;2024;1;1336;1162,790698;5;2;1;;;;;;;;;;;;;
6996;2024;5;2920;4000;1;1;1;;;;;;;;;;;;;
6997;2024;2;2382;5000;32;6;1;;;;;;;;;;;;;
6998;2024;2;905;7400;30;5;1;;;;;;;;;;;;;
6999;2024;2;2921;10000;3;2;2;;;;;;;;;;;;;
7000;2024;2;1777;140000;32;6;3;;;;;;;;;;;;;
7001;2024;2;1384;45000;31;5;2;;;;;;;;;;;;;
7006;2024;2;2922;5000;1;1;1;;;;;;;;;;;;;
7007;2024;2;2864;5000;3;2;1;;;;;;;;;;;;;
7008;2024;2;2923;12000;7;2;2;;;;;;;;;;;;;
7009;2024;2;2888;7400;32;6;1;;;;;;;;;;;;;
7011;2024;2;2031;6000;32;6;1;;;;;;;;;;;;;
7012;2024;2;2924;13000;11;2;2;;;;;;;;;;;;;
7013;2024;2;2767;81000;18;3;3;;;;;;;;;;;;;
7015;2024;2;6061;24000;30;5;2;;;;;;;;;;;;;
7016;2024;2;2926;6000;32;6;1;;;;;;;;;;;;;
7018;2024;2;1542;4500;1;1;1;;;;;;;;;;;;;
7019;2024;2;1388;7400;32;6;1;;;;;;;;;;;;;
7020;2024;2;1384;24000;2;2;2;;;;;;;;;;;;;
7021;2024;2;1816;25000;27;5;2;;;;;;;;;;;;;
7022;2024;2;2928;7400;4;2;1;;;;;;;;;;;;;
7025;2024;2;1820;30000;32;6;2;;;;;;;;;;;;;
7030;2024;2;1322;8000;23;5;1;;;;;;;;;;;;;
7031;2024;2;2931;4500;32;6;1;;;;;;;;;;;;;
7038;2024;2;866;7400;29;5;1;;;;;;;;;;;;;
7041;2024;2;1746;110000;1;1;3;;;;;;;;;;;;;
7044;2024;2;1384;27000;32;6;2;;;;;;;;;;;;;
7046;2024;2;2938;4500;2;2;1;;;;;;;;;;;;;
7049;2024;2;2741;65000;14;3;3;;;;;;;;;;;;;
7050;2024;2;2741;70000;14;3;3;;;;;;;;;;;;;
7052;2024;2;1388;3500;20;4;1;;;;;;;;;;;;;
7058;2024;2;2940;5000;3;2;1;;;;;;;;;;;;;
7059;2024;2;2905;12000;3;2;2;;;;;;;;;;;;;
7065;2024;2;2357;7400;26;5;1;;;;;;;;;;;;;
7069;2024;2;2945;5000;2;2;1;;;;;;;;;;;;;
7073;2024;2;1021;6000;3;2;1;;;;;;;;;;;;;
7074;2024;2;1576;60000;32;6;3;;;;;;;;;;;;;
7079;2024;2;2949;5000;4;2;1;;;;;;;;;;;;;
7081;2024;2;1412;4000;1;1;1;;;;;;;;;;;;;
7082;2024;2;2950;7400;4;2;1;;;;;;;;;;;;;
7084;2024;2;1082;7000;3;2;1;;;;;;;;;;;;;
7085;2024;2;2951;7400;32;6;1;;;;;;;;;;;;;
7089;2024;2;2953;1138,461538;2;2;1;;;;;;;;;;;;;
7090;2024;2;731;200;7;2;1;;;;;;;;;;;;;
7091;2024;2;732;200;30;5;1;;;;;;;;;;;;;
7092;2024;2;733;200;32;6;1;;;;;;;;;;;;;
7093;2024;4;2251;80000;3;2;3;;;;;;;;;;;;;
7094;2024;2;1848;7400;32;6;1;;;;;;;;;;;;;
7095;2024;2;1188;7400;3;2;1;;;;;;;;;;;;;
7097;2024;2;1384;25000;2;2;2;;;;;;;;;;;;;
7099;2024;2;1776;7400;32;6;1;;;;;;;;;;;;;
7101;2024;2;1871;6000;2;2;1;;;;;;;;;;;;;
7104;2024;2;2955;5000;32;6;1;;;;;;;;;;;;;
7105;2024;2;1443;4000;3;2;1;;;;;;;;;;;;;
7110;2024;2;2755;25000;32;6;2;;;;;;;;;;;;;
7112;2024;2;735;200;13;3;1;;;;;;;;;;;;;
7113;2024;2;736;6000;2;2;1;;;;;;;;;;;;;
7114;2024;2;737;200;1;1;1;;;;;;;;;;;;;
7115;2024;2;738;200;26;5;1;;;;;;;;;;;;;
7116;2024;2;739;200;20;4;1;;;;;;;;;;;;;
7120;2024;2;740;200;32;6;1;;;;;;;;;;;;;
7126;2024;2;1671;6000;29;5;1;;;;;;;;;;;;;
7128;2024;2;850;845,7142857;32;6;1;;;;;;;;;;;;;
7131;2024;2;2962;120000;32;6;3;;;;;;;;;;;;;
7132;2024;2;741;200;32;6;1;;;;;;;;;;;;;
7133;2024;2;742;200;32;6;1;;;;;;;;;;;;;
7134;2024;2;743;200;28;5;1;;;;;;;;;;;;;
7135;2024;2;1838;95000;32;6;3;;;;;;;;;;;;;
7138;2024;2;745;200;3;2;1;;;;;;;;;;;;;
7139;2024;2;1814;6000;3;2;1;;;;;;;;;;;;;
7141;2024;2;1814;22000;2;2;2;;;;;;;;;;;;;
7144;2024;2;1838;81000;32;6;3;;;;;;;;;;;;;
7146;2024;2;2148;20500;30;5;2;;;;;;;;;;;;;
7151;2024;2;1009;2461,538462;32;6;1;;;;;;;;;;;;;
7154;2024;2;2790;7400;32;6;1;;;;;;;;;;;;;
7156;2024;2;887;60000;25;5;3;;;;;;;;;;;;;
7159;2024;2;1124;451,2195122;20;4;1;;;;;;;;;;;;;
7160;2024;2;1493;2500;2;2;1;;;;;;;;;;;;;
7161;2024;2;1779;30000;32;6;2;;;;;;;;;;;;;
7162;2024;2;2916;7400;26;5;1;;;;;;;;;;;;;
7165;2024;2;1412;5000;32;6;1;;;;;;;;;;;;;
7166;2024;2;2969;5000;28;5;1;;;;;;;;;;;;;
7167;2024;2;1493;10000;3;2;2;;;;;;;;;;;;;
7168;2024;2;1493;5000;7;2;1;;;;;;;;;;;;;
7171;2024;2;2970;9000;23;5;1;;;;;;;;;;;;;
7172;2024;1;1725;5000;32;6;1;;;;;;;;;;;;;
7173;2024;1;2971;7400;1;1;1;;;;;;;;;;;;;
7175;2024;2;1319;7400;6;2;1;;;;;;;;;;;;;
7176;2024;2;1203;3700;28;5;1;;;;;;;;;;;;;
7177;2024;2;1148;11000;1;1;2;;;;;;;;;;;;;
7178;2024;2;1779;12000;29;5;2;;;;;;;;;;;;;
7179;2024;1;2972;35000;32;6;2;;;;;;;;;;;;;
7180;2024;2;1384;25000;32;6;2;;;;;;;;;;;;;
7181;2024;2;1779;15000;32;6;2;;;;;;;;;;;;;
7182;2024;2;1779;7400;3;2;1;;;;;;;;;;;;;
7183;2024;2;1779;7400;32;6;1;;;;;;;;;;;;;
7184;2024;2;1779;7400;1;1;1;;;;;;;;;;;;;
7185;2024;2;1779;11000;1;1;2;;;;;;;;;;;;;
7186;2024;1;2773;6500;3;2;1;;;;;;;;;;;;;
7187;2024;2;1779;3500;3;2;1;;;;;;;;;;;;;
7188;2024;2;1779;11000;32;6;2;;;;;;;;;;;;;
7190;2024;5;913;14800;32;6;2;;;;;;;;;;;;;
7191;2024;1;2923;12000;7;2;2;;;;;;;;;;;;;
7192;2024;2;1914;34000;29;5;2;;;;;;;;;;;;;
7194;2024;1;805;6000;24;5;1;;;;;;;;;;;;;
7195;2024;2;1779;11000;29;5;2;;;;;;;;;;;;;
7198;2024;2;2857;1666,666667;29;5;1;;;;;;;;;;;;;
7199;2024;5;1314;4000;29;5;1;;;;;;;;;;;;;
7202;2024;5;2864;6500;3;2;1;;;;;;;;;;;;;
7204;2024;2;2857;10000;29;5;2;;;;;;;;;;;;;
7205;2024;2;2857;3333,333333;29;5;1;;;;;;;;;;;;;
7206;2024;2;2857;10000;32;6;2;;;;;;;;;;;;;
7207;2024;1;850;7400;24;5;1;;;;;;;;;;;;;
7210;2024;1;2976;6000;3;2;1;;;;;;;;;;;;;
7216;2024;1;1317;6000;7;2;1;;;;;;;;;;;;;
7219;2024;1;1319;10000;32;6;2;;;;;;;;;;;;;
7220;2024;1;1319;5000;2;2;1;;;;;;;;;;;;;
7221;2024;1;2120;7400;32;6;1;;;;;;;;;;;;;
7224;2024;2;2981;5000;1;1;1;;;;;;;;;;;;;
7227;2024;1;892;7400;32;6;1;;;;;;;;;;;;;
7228;2024;1;2154;140000;32;6;3;;;;;;;;;;;;;
7230;2024;1;2983;15000;32;6;2;;;;;;;;;;;;;
7232;2024;1;830;11000;32;6;2;;;;;;;;;;;;;
7235;2024;1;2985;6500;3;2;1;;;;;;;;;;;;;
7236;2024;1;2986;14800;29;5;2;;;;;;;;;;;;;
7238;2024;1;2988;14000;5;2;2;;;;;;;;;;;;;
7239;2024;1;850;7400;32;6;1;;;;;;;;;;;;;
7240;2024;1;2989;6000;3;2;1;;;;;;;;;;;;;
7241;2024;1;1723;6000;32;6;1;;;;;;;;;;;;;
7242;2024;1;1891;7400;26;5;1;;;;;;;;;;;;;
7244;2024;1;2990;7000;4;2;1;;;;;;;;;;;;;
7254;2024;1;921;1345,454545;32;6;1;;;;;;;;;;;;;
7256;2024;1;808;7400;1;1;1;;;;;;;;;;;;;
7257;2024;1;1412;6000;32;6;1;;;;;;;;;;;;;
7258;2024;1;981;7400;16;3;1;;;;;;;;;;;;;
7259;2024;1;2992;6000;1;1;1;;;;;;;;;;;;;
7261;2024;1;808;7400;32;6;1;;;;;;;;;;;;;
7263;2024;1;2835;3500;26;5;1;;;;;;;;;;;;;
7265;2024;1;2993;7400;32;6;1;;;;;;;;;;;;;
7267;2024;1;2995;3000;13;3;1;;;;;;;;;;;;;
7269;2024;1;1419;6500;32;6;1;;;;;;;;;;;;;
7271;2024;1;1249;12000;2;2;2;;;;;;;;;;;;;
7272;2024;1;971;12000;6;2;2;;;;;;;;;;;;;
7274;2024;1;1425;7000;3;2;1;;;;;;;;;;;;;
7275;2024;1;1425;50000;13;3;3;;;;;;;;;;;;;
7277;2024;1;2835;3500;2;2;1;;;;;;;;;;;;;
7279;2024;1;892;7000;26;5;1;;;;;;;;;;;;;
7280;2024;1;2998;15000;32;6;2;;;;;;;;;;;;;
7281;2024;1;1860;5000;4;2;1;;;;;;;;;;;;;
7282;2024;1;2999;80000;32;6;3;;;;;;;;;;;;;
7287;2024;1;1050;7000;3;2;1;;;;;;;;;;;;;
7288;2024;1;881;9250;26;5;1;;;;;;;;;;;;;
7290;2024;1;3001;7400;32;6;1;;;;;;;;;;;;;
7291;2024;1;881;9000;14;3;1;;;;;;;;;;;;;
7292;2024;1;1425;30000;14;3;2;;;;;;;;;;;;;
7295;2024;1;853;14800;2;2;2;;;;;;;;;;;;;
7296;2024;1;1149;6500;4;2;1;;;;;;;;;;;;;
7298;2024;11;1096;5000;13;3;1;;;;;;;;;;;;;
7299;2024;1;2864;3500;3;2;1;;;;;;;;;;;;;
7301;2024;1;3002;29000;3;2;2;;;;;;;;;;;;;
7302;2024;1;866;5000;1;1;1;;;;;;;;;;;;;
7303;2024;1;3003;200000;27;5;3;;;;;;;;;;;;;
7304;2024;1;886;6500;24;5;1;;;;;;;;;;;;;
7308;2024;1;853;6000;5;2;1;;;;;;;;;;;;;
7309;2024;1;1096;5000;14;3;1;;;;;;;;;;;;;
7310;2024;1;1425;30000;26;5;2;;;;;;;;;;;;;
7313;2024;1;1384;16666,66667;28;5;2;;;;;;;;;;;;;
7314;2024;1;3005;20000;28;5;2;;;;;;;;;;;;;
7319;2024;1;2197;7400;29;5;1;;;;;;;;;;;;;
7320;2024;1;1871;6500;32;6;1;;;;;;;;;;;;;
7322;2024;12;1751;10000;32;6;2;;;;;;;;;;;;;
7325;2024;8;809;50000;16;3;3;;;;;;;;;;;;;
7326;2024;9;1841;7000;12;2;1;;;;;;;;;;;;;
7327;2024;8;2744;92000;14;3;3;;;;;;;;;;;;;
7328;2024;8;2014;7400;32;6;1;;;;;;;;;;;;;
7332;2024;5;3010;2500;20;4;1;;;;;;;;;;;;;
7333;2024;5;2053;16785,71429;32;6;2;;;;;;;;;;;;;
7334;2024;5;3200;50000;32;6;3;;;;;;;;;;;;;
7335;2024;5;985;7200;27;5;1;;;;;;;;;;;;;
7336;2024;3;3011;22200;1;1;2;;;;;;;;;;;;;
7337;2024;5;909;30000;5;2;2;;;;;;;;;;;;;
7338;2024;5;5664;200000;3;2;3;;;;;;;;;;;;;
7340;2024;4;1746;440000;26;5;3;;;;;;;;;;;;;
7341;2024;4;2409;120000;3;2;3;;;;;;;;;;;;;
7346;2024;3;3012;6400;1;1;1;;;;;;;;;;;;;
7349;2024;3;2561;5000;30;5;1;;;;;;;;;;;;;
7352;2024;4;1769;2826,086957;20;4;1;;;;;;;;;;;;;
7353;2024;4;2249;30000;32;6;2;;;;;;;;;;;;;
7355;2024;3;2741;5833,333333;14;3;1;;;;;;;;;;;;;
7356;2024;3;957;15000;1;1;2;;;;;;;;;;;;;
7359;2024;3;2689;1928,571429;28;5;1;;;;;;;;;;;;;
7361;2024;3;992;21000;32;6;2;;;;;;;;;;;;;
7362;2024;12;2966;35000;26;5;2;;;;;;;;;;;;;
7369;2024;2;1384;24000;1;1;2;;;;;;;;;;;;;
7372;2024;2;2962;120000;32;6;3;;;;;;;;;;;;;
7374;2024;2;3014;55000;1;1;3;;;;;;;;;;;;;
7376;2024;2;1779;11000;32;6;2;;;;;;;;;;;;;
7378;2024;2;1314;363,6363636;3;2;1;;;;;;;;;;;;;
7380;2024;1;2923;12000;7;2;2;;;;;;;;;;;;;
7383;2024;2;2864;7400;3;2;1;;;;;;;;;;;;;
7391;2024;2;2864;6500;3;2;1;;;;;;;;;;;;;
7394;2024;1;850;7400;1;1;1;;;;;;;;;;;;;
7425;2024;12;3018;2775;32;6;1;;;;;;;;;;;;;
7429;2024;1;3021;12000;32;6;2;;;;;;;;;;;;;
7430;2024;1;1203;4000;6;2;1;;;;;;;;;;;;;
7431;2024;12;2935;2000;32;6;1;;;;;;;;;;;;;
7432;2024;1;3022;7400;32;6;1;;;;;;;;;;;;;
7434;2024;1;892;11100;4;2;2;;;;;;;;;;;;;
7445;2024;12;1320;3500;26;5;1;;;;;;;;;;;;;
7447;2024;12;3027;60000;26;5;3;;;;;;;;;;;;;
7449;2024;12;2834;25000;6;2;2;;;;;;;;;;;;;
7450;2024;12;3028;100000;7;2;3;;;;;;;;;;;;;
7452;2024;12;1939;295000;32;6;3;;;;;;;;;;;;;
7455;2024;11;1982;9500;9;2;1;;;;;;;;;;;;;
7457;2024;10;3032;7400;3;2;1;;;;;;;;;;;;;
7458;2024;11;1914;5000;1;1;1;;;;;;;;;;;;;
7459;2024;11;2542;11000;10;2;2;;;;;;;;;;;;;
7460;2024;11;3033;6000;32;6;1;;;;;;;;;;;;;
7462;2024;11;2741;80000;14;3;3;;;;;;;;;;;;;
7463;2024;11;840;223333;5;2;3;;;;;;;;;;;;;
7464;2024;10;785;1000;26;5;1;;;;;;;;;;;;;
7468;2024;11;1314;5000;7;2;1;;;;;;;;;;;;;
7469;2024;11;850;7400;32;6;1;;;;;;;;;;;;;
7470;2024;11;1345;6000;32;6;1;;;;;;;;;;;;;
7472;2024;11;850;7400;1;1;1;;;;;;;;;;;;;
7474;2024;11;2051;80000;9;2;3;;;;;;;;;;;;;
7475;2024;10;850;7000;32;6;1;;;;;;;;;;;;;
7476;2024;11;850;7400;32;6;1;;;;;;;;;;;;;
7478;2024;11;2041;7400;1;1;1;;;;;;;;;;;;;
7480;2024;10;3038;14500;32;6;2;;;;;;;;;;;;;
7481;2024;11;1188;5000;13;3;1;;;;;;;;;;;;;
7482;2024;11;1188;5000;5;2;1;;;;;;;;;;;;;
7483;2024;10;853;7000;32;6;1;;;;;;;;;;;;;
7485;2024;11;2108;5000;9;2;1;;;;;;;;;;;;;
7486;2024;10;1841;5000;32;6;1;;;;;;;;;;;;;
7487;2024;11;1059;5000;7;2;1;;;;;;;;;;;;;
7489;2024;11;1809;52000;32;6;3;;;;;;;;;;;;;
7490;2024;11;1160;7400;32;6;1;;;;;;;;;;;;;
7494;2024;10;908;5000;5;2;1;;;;;;;;;;;;;
7495;2024;10;2781;5000;1;1;1;;;;;;;;;;;;;
7496;2024;10;1838;1500;26;5;1;;;;;;;;;;;;;
7497;2024;10;1746;8571,428571;3;2;1;;;;;;;;;;;;;
7499;2024;10;1758;8333,333333;32;6;1;;;;;;;;;;;;;
7502;2024;10;2401;12000;16;3;2;;;;;;;;;;;;;
7507;2024;10;1746;43333,33333;30;5;2;;;;;;;;;;;;;
7509;2024;10;1758;12857,14286;3;2;2;;;;;;;;;;;;;
7510;2024;1;2267;2114,285714;26;5;1;;;;;;;;;;;;;
7511;2024;10;1160;7400;11;2;1;;;;;;;;;;;;;
7513;2024;10;3040;7200;5;2;1;;;;;;;;;;;;;
7516;2024;10;1057;6500;3;2;1;;;;;;;;;;;;;
7517;2024;10;2009;6500;9;2;1;;;;;;;;;;;;;
7518;2024;10;3042;3500;3;2;1;;;;;;;;;;;;;
7519;2024;10;2081;59766;27;5;3;;;;;;;;;;;;;
7520;2024;10;3043;80000;31;5;3;;;;;;;;;;;;;
7521;2024;10;814;3500;27;5;1;;;;;;;;;;;;;
7522;2024;10;814;3500;7;2;1;;;;;;;;;;;;;
7528;2024;10;3046;6500;3;2;1;;;;;;;;;;;;;
7530;2024;10;1561;7300;1;1;1;;;;;;;;;;;;;
7531;2024;10;2328;12600;32;6;2;;;;;;;;;;;;;
7532;2024;10;2302;3500;32;6;1;;;;;;;;;;;;;
7534;2024;10;982;5000;3;2;1;;;;;;;;;;;;;
7535;2024;10;3047;4750;1;1;1;;;;;;;;;;;;;
7536;2024;10;1016;60000;8;2;3;;;;;;;;;;;;;
7537;2024;10;3048;25000;32;6;2;;;;;;;;;;;;;
7540;2024;10;1016;54000;27;5;3;;;;;;;;;;;;;
7541;2024;10;1809;26666,66667;27;5;2;;;;;;;;;;;;;
7544;2024;10;1594;3500;32;6;1;;;;;;;;;;;;;
7546;2024;9;1864;10000;7;2;2;;;;;;;;;;;;;
7547;2024;9;1864;50000;32;6;3;;;;;;;;;;;;;
7548;2024;10;2320;7400;1;1;1;;;;;;;;;;;;;
7549;2024;10;1500;6500;6;2;1;;;;;;;;;;;;;
7552;2024;10;833;20000;13;3;2;;;;;;;;;;;;;
7554;2024;10;1500;6500;32;6;1;;;;;;;;;;;;;
7555;2024;10;3051;7400;8;2;1;;;;;;;;;;;;;
7557;2024;10;1153;4500;20;4;1;;;;;;;;;;;;;
7559;2024;10;3053;40000;8;2;2;;;;;;;;;;;;;
7560;2024;10;1782;12666,66667;2;2;2;;;;;;;;;;;;;
7562;2024;10;809;1357,142857;5;2;1;;;;;;;;;;;;;
7563;2024;10;809;1357,142857;30;5;1;;;;;;;;;;;;;
7564;2024;10;2030;264,2857143;32;6;1;;;;;;;;;;;;;
7566;2024;10;3055;5000;7;2;1;;;;;;;;;;;;;
7568;2024;10;1956;21300;1;1;2;;;;;;;;;;;;;
7570;2024;10;1838;92000;11;2;3;;;;;;;;;;;;;
7571;2024;10;1457;5000;5;2;1;;;;;;;;;;;;;
7572;2024;10;850;15000;7;2;2;;;;;;;;;;;;;
7579;2024;10;3057;7400;2;2;1;;;;;;;;;;;;;
7581;2024;10;3058;39000;29;5;2;;;;;;;;;;;;;
7586;2024;10;3060;2000;16;3;1;;;;;;;;;;;;;
7587;2024;8;2744;92000;3;2;3;;;;;;;;;;;;;
7588;2024;8;809;50000;29;5;3;;;;;;;;;;;;;
7589;2024;9;1841;7000;32;6;1;;;;;;;;;;;;;
7590;2024;8;2014;7400;5;2;1;;;;;;;;;;;;;
7594;2024;5;3010;2500;13;3;1;;;;;;;;;;;;;
7595;2024;5;2053;16785,71429;13;3;2;;;;;;;;;;;;;
7596;2024;5;3200;50000;27;5;3;;;;;;;;;;;;;
7597;2024;5;985;7200;1;1;1;;;;;;;;;;;;;
7598;2024;3;3011;22200;32;6;2;;;;;;;;;;;;;
7599;2024;5;909;30000;20;4;2;;;;;;;;;;;;;
7600;2024;5;5664;200000;32;6;3;;;;;;;;;;;;;
7602;2024;4;1746;440000;32;6;3;;;;;;;;;;;;;
7603;2024;10;1746;40000;17;3;2;;;;;;;;;;;;;
7604;2024;4;2409;120000;32;6;3;;;;;;;;;;;;;
7609;2024;3;3012;6400;5;2;1;;;;;;;;;;;;;
7612;2024;3;2561;5000;30;5;1;;;;;;;;;;;;;
7615;2024;4;1769;2826,086957;20;4;1;;;;;;;;;;;;;
7616;2024;4;2249;30000;14;3;2;;;;;;;;;;;;;
7618;2024;3;2741;5833,333333;32;6;1;;;;;;;;;;;;;
7619;2024;3;957;15000;1;1;2;;;;;;;;;;;;;
7622;2024;3;2689;1928,571429;28;5;1;;;;;;;;;;;;;
7624;2024;3;992;21000;23;5;2;;;;;;;;;;;;;
7625;2024;12;2966;35000;32;6;2;;;;;;;;;;;;;
7632;2024;2;1384;24000;1;1;2;;;;;;;;;;;;;
7635;2024;2;2962;120000;20;4;3;;;;;;;;;;;;;
7637;2024;2;3014;55000;1;1;3;;;;;;;;;;;;;
7639;2024;2;1779;11000;29;5;2;;;;;;;;;;;;;
7641;2024;2;1314;363,6363636;32;6;1;;;;;;;;;;;;;
7643;2024;1;2923;12000;3;2;2;;;;;;;;;;;;;
7653;2024;2;2864;6500;3;2;1;;;;;;;;;;;;;
7656;2024;1;850;7400;1;1;1;;;;;;;;;;;;;
7659;2024;2;2864;7400;29;5;1;;;;;;;;;;;;;
7688;2024;12;3018;2775;32;6;1;;;;;;;;;;;;;
7692;2024;1;3021;12000;32;6;2;;;;;;;;;;;;;
7693;2024;1;1203;4000;6;2;1;;;;;;;;;;;;;
7694;2024;12;2935;2000;3;2;1;;;;;;;;;;;;;
7695;2024;1;3022;7400;32;6;1;;;;;;;;;;;;;
